,coefficient,std_error,t_stat,p_value
0,1.3224944695588703,0.682762913475602,1.936974670792702,0.055570400245439466
1,0.5829379646037209,0.07705177185349239,7.5655361399362695,1.929115216133637e-11
2,-4.7507880897520426e-05,2.4937770881692975e-05,-1.9050572371886036,0.05964564848699959
3,0.07130498164860984,0.08554583736346674,0.8335295304393313,0.4065326830425392
4,-0.1423881742641428,0.06466247864623743,-2.2020215934365215,0.029961759365421614
